09/19/14	08:00:30	695	1060	700	4121	579
09/19/14	08:00:32	695	1057	700	4121	579
09/19/14	08:00:34	695	1060	700	4121	579
09/19/14	09:00:27	695	1103	700	4121	580
09/19/14	09:00:29	695	1105	700	4121	579
09/19/14	09:00:30	695	1105	700	4121	579
09/19/14	09:00:32	695	1104	700	4121	579
09/19/14	09:00:34	695	1103	700	4121	578
09/19/14	10:00:27	695	1102	700	4121	579
09/19/14	10:00:29	695	1099	700	4121	579
09/19/14	10:00:30	695	1098	700	4121	578
09/19/14	10:00:32	695	1096	700	4121	578
09/19/14	10:00:34	695	1096	700	4121	578
09/19/14	11:00:27	695	1100	700	4121	579
09/19/14	11:00:29	695	1093	700	4121	578
09/19/14	11:00:30	695	1090	700	4121	578
09/19/14	11:00:32	695	1089	700	4121	577
09/19/14	11:00:34	695	1089	700	4121	577
09/19/14	12:00:27	695	1090	700	4121	579
09/19/14	12:00:29	695	1086	700	4121	578
09/19/14	12:00:31	695	1084	700	4121	578
09/19/14	12:00:32	695	1082	700	4121	577
09/19/14	12:00:34	695	1083	700	4121	577
09/19/14	13:00:27	695	1090	700	4121	579
09/19/14	13:00:29	695	1082	700	4121	578
09/19/14	13:00:31	695	1080	700	4121	577
09/19/14	13:00:32	695	1081	700	4121	577
09/19/14	13:00:34	695	1080	700	4121	577
09/19/14	14:00:27	695	1085	700	4121	578
09/19/14	14:00:29	695	1080	700	4121	578
09/19/14	14:00:31	695	1081	700	4121	577
09/19/14	14:00:32	695	1082	700	4121	577
09/19/14	14:00:34	695	1078	700	4121	577
09/19/14	15:00:27	695	1083	700	4121	578
09/19/14	15:00:29	695	1077	700	4121	578
09/19/14	15:00:31	695	1077	700	4121	577
09/19/14	15:00:32	695	1075	700	4121	577
09/19/14	15:00:34	695	1076	700	4121	576
09/19/14	16:00:27	695	1080	700	4121	579
09/19/14	16:00:29	695	1079	700	4121	577
09/19/14	16:00:31	695	1079	700	4121	577
09/19/14	16:00:32	695	1079	700	4121	577
09/19/14	16:00:34	695	1081	700	4121	577
09/19/14	17:00:27	695	1062	700	4121	578
09/19/14	17:00:29	695	1062	700	4121	577
09/19/14	17:00:31	695	1061	700	4121	577
09/19/14	17:00:32	695	1061	700	4121	576
09/19/14	17:00:34	695	1062	700	4121	576
09/19/14	18:00:27	695	1058	700	4121	578
09/19/14	18:00:29	695	1058	700	4121	577
09/19/14	18:00:31	695	1057	700	4121	577
09/19/14	18:00:32	695	1057	700	4121	576
09/19/14	18:00:34	695	1057	700	4121	576
09/19/14	19:00:27	695	1060	700	4121	577
09/19/14	19:00:29	695	1060	700	4121	576
09/19/14	19:00:31	695	1060	700	4121	576
09/19/14	19:00:32	695	1060	700	4121	575
09/19/14	19:00:34	695	1062	700	4121	575
09/19/14	20:00:27	695	1049	700	4121	573
09/19/14	20:00:29	695	1049	700	4121	572
09/19/14	20:00:31	695	1050	700	4121	572
09/19/14	20:00:32	695	1050	700	4121	572
09/19/14	20:00:34	695	1052	700	4121	571
09/19/14	21:00:27	695	1053	700	4121	574
09/19/14	21:00:29	695	1054	700	4121	573
